"row","col","split","label"
16,1,"train",1
20,2,"train",1
21,2,"train",1
36,2,"train",1
47,2,"train",1
53,2,"train",1
70,2,"train",1
71,2,"train",1
107,2,"train",1
3,4,"train",1
10,4,"train",1
16,4,"train",1
18,4,"train",1
21,4,"train",1
25,4,"train",1
45,4,"train",1
53,4,"train",1
58,4,"train",1
69,4,"train",1
70,4,"train",1
71,4,"train",1
75,4,"train",1
81,4,"train",1
92,4,"train",1
96,4,"train",1
98,4,"train",1
99,4,"train",1
112,4,"train",1
113,4,"train",1
114,4,"train",1
119,4,"train",1
123,5,"train",1
44,6,"train",1
104,8,"train",1
110,8,"train",1
111,8,"train",1
5,9,"train",1
48,10,"train",1
9,11,"train",1
71,11,"train",1
69,12,"train",1
104,12,"train",1
3,13,"train",1
18,13,"train",1
20,13,"train",1
21,13,"train",1
57,13,"train",1
85,13,"train",1
60,14,"train",1
77,14,"train",1
81,14,"train",1
87,14,"train",1
92,14,"train",1
100,14,"train",1
7,15,"train",1
11,15,"train",1
13,15,"train",1
14,15,"train",1
15,15,"train",1
16,15,"train",1
17,15,"train",1
18,15,"train",1
20,15,"train",1
27,15,"train",1
29,15,"train",1
30,15,"train",1
32,15,"train",1
33,15,"train",1
34,15,"train",1
35,15,"train",1
36,15,"train",1
40,15,"train",1
42,15,"train",1
45,15,"train",1
46,15,"train",1
47,15,"train",1
49,15,"train",1
50,15,"train",1
51,15,"train",1
52,15,"train",1
53,15,"train",1
56,15,"train",1
62,15,"train",1
64,15,"train",1
66,15,"train",1
67,15,"train",1
69,15,"train",1
70,15,"train",1
71,15,"train",1
73,15,"train",1
83,15,"train",1
85,15,"train",1
100,15,"train",1
106,15,"train",1
112,15,"train",1
114,15,"train",1
125,15,"train",1
77,16,"train",1
85,16,"train",1
92,16,"train",1
106,16,"train",1
90,17,"train",1
95,18,"train",1
23,19,"train",1
108,19,"train",1
111,19,"train",1
108,20,"train",1
82,21,"train",1
111,21,"train",1
3,22,"train",1
55,22,"train",1
70,22,"train",1
85,22,"train",1
111,22,"train",1
85,23,"train",1
18,24,"train",1
77,25,"train",1
78,25,"train",1
81,25,"train",1
120,25,"train",1
20,26,"train",1
21,26,"train",1
53,26,"train",1
58,26,"train",1
69,26,"train",1
70,26,"train",1
81,26,"train",1
82,26,"train",1
103,26,"train",1
112,26,"train",1
115,26,"train",1
21,27,"train",1
79,27,"train",1
108,28,"train",1
77,29,"train",1
6,30,"train",1
8,30,"train",1
22,30,"train",1
69,30,"train",1
79,30,"train",1
81,30,"train",1
85,30,"train",1
86,30,"train",1
91,30,"train",1
96,30,"train",1
100,30,"train",1
77,31,"train",1
88,31,"train",1
20,32,"train",1
18,33,"train",1
21,33,"train",1
26,33,"train",1
28,33,"train",1
29,33,"train",1
31,33,"train",1
37,33,"train",1
41,33,"train",1
61,33,"train",1
69,33,"train",1
70,33,"train",1
71,33,"train",1
74,33,"train",1
77,33,"train",1
84,33,"train",1
85,33,"train",1
87,33,"train",1
88,33,"train",1
92,33,"train",1
94,33,"train",1
95,33,"train",1
97,33,"train",1
106,33,"train",1
112,33,"train",1
122,33,"train",1
21,34,"train",1
116,34,"train",1
92,35,"train",1
104,35,"train",1
111,36,"train",1
92,37,"train",1
92,38,"train",1
104,38,"train",1
111,38,"train",1
92,39,"train",1
109,40,"train",1
106,41,"train",1
121,41,"train",1
109,42,"train",1
108,43,"train",1
108,44,"train",1
109,44,"train",1
111,44,"train",1
109,45,"train",1
24,46,"train",1
53,47,"train",1
85,47,"train",1
92,47,"train",1
87,48,"train",1
128,48,"train",1
108,49,"train",1
104,50,"train",1
107,50,"train",1
109,50,"train",1
87,51,"train",1
112,52,"train",1
85,53,"train",1
92,53,"train",1
77,54,"train",1
71,55,"train",1
108,55,"train",1
126,55,"train",1
129,55,"train",1
38,56,"train",1
80,57,"train",1
85,57,"train",1
77,58,"train",1
111,59,"train",1
27,60,"train",1
63,60,"train",1
105,61,"train",1
111,62,"train",1
77,63,"train",1
104,63,"train",1
108,63,"train",1
111,63,"train",1
124,63,"train",1
92,64,"train",1
109,65,"train",1
72,66,"train",1
111,67,"train",1
111,68,"train",1
87,69,"train",1
29,70,"train",1
71,70,"train",1
106,70,"train",1
108,70,"train",1
109,70,"train",1
23,71,"train",1
69,71,"train",1
111,71,"train",1
85,72,"train",1
86,72,"train",1
108,72,"train",1
111,72,"train",1
29,73,"train",1
108,74,"train",1
109,74,"train",1
122,74,"train",1
77,75,"train",1
85,76,"train",1
87,76,"train",1
101,76,"train",1
106,76,"train",1
107,76,"train",1
111,76,"train",1
108,77,"train",1
3,78,"train",1
92,78,"train",1
104,78,"train",1
108,78,"train",1
108,79,"train",1
92,80,"train",1
105,80,"train",1
108,80,"train",1
85,81,"train",1
107,81,"train",1
108,81,"train",1
111,81,"train",1
104,82,"train",1
111,82,"train",1
111,83,"train",1
87,84,"train",1
92,84,"train",1
108,85,"train",1
111,87,"train",1
87,88,"train",1
97,89,"train",1
105,89,"train",1
108,89,"train",1
111,89,"train",1
119,89,"train",1
108,91,"train",1
77,92,"train",1
83,92,"train",1
18,93,"train",1
41,93,"train",1
86,93,"train",1
70,94,"train",1
84,94,"train",1
92,94,"train",1
91,95,"train",1
92,95,"train",1
85,96,"train",1
92,96,"train",1
104,96,"train",1
106,96,"train",1
111,96,"train",1
111,97,"train",1
85,98,"train",1
107,98,"train",1
111,98,"train",1
58,99,"train",1
19,100,"train",1
20,101,"train",1
47,101,"train",1
61,101,"train",1
21,102,"train",1
81,103,"train",1
4,104,"train",1
106,104,"train",1
104,105,"train",1
77,106,"train",1
85,106,"train",1
104,106,"train",1
111,106,"train",1
60,108,"train",1
85,108,"train",1
108,109,"train",1
3,110,"train",1
12,110,"train",1
70,110,"train",1
95,111,"train",1
47,112,"train",1
71,112,"train",1
92,112,"train",1
111,112,"train",1
111,113,"train",1
92,114,"train",1
105,114,"train",1
80,115,"train",1
111,116,"train",1
18,117,"train",1
48,117,"train",1
20,118,"train",1
87,118,"train",1
93,118,"train",1
39,119,"train",1
21,120,"train",1
25,120,"train",1
43,120,"train",1
47,120,"train",1
61,120,"train",1
65,120,"train",1
71,120,"train",1
76,120,"train",1
77,120,"train",1
85,120,"train",1
86,120,"train",1
87,120,"train",1
90,120,"train",1
108,120,"train",1
71,121,"train",1
104,122,"train",1
106,122,"train",1
107,122,"train",1
108,122,"train",1
109,122,"train",1
111,122,"train",1
50,123,"train",1
61,123,"train",1
118,123,"train",1
107,124,"train",1
97,125,"train",1
88,126,"train",1
92,126,"train",1
96,126,"train",1
20,128,"train",1
26,128,"train",1
71,128,"train",1
85,128,"train",1
97,128,"train",1
108,129,"train",1
111,129,"train",1
127,129,"train",1
1,130,"train",1
59,130,"train",1
81,130,"train",1
89,130,"train",1
111,130,"train",1
111,131,"train",1
60,132,"train",1
71,132,"train",1
77,132,"train",1
92,132,"train",1
104,132,"train",1
107,132,"train",1
111,132,"train",1
108,133,"train",1
106,134,"train",1
21,135,"train",1
26,135,"train",1
92,136,"train",1
92,137,"train",1
39,111,"test",0
99,126,"test",0
25,72,"test",0
61,110,"test",0
35,58,"test",0
29,24,"test",0
103,61,"test",0
83,114,"test",0
55,110,"test",0
105,100,"test",0
58,128,"test",0
83,35,"test",0
51,49,"test",0
46,71,"test",0
61,90,"test",0
109,47,"test",1
22,5,"test",0
92,91,"test",0
12,8,"test",0
126,33,"test",0
27,2,"test",0
111,121,"test",0
43,57,"test",0
25,108,"test",0
33,122,"test",0
129,12,"test",0
65,107,"test",1
95,78,"test",0
67,98,"test",0
18,90,"test",0
80,1,"test",0
67,30,"test",0
71,72,"test",0
71,86,"test",0
116,16,"test",0
109,136,"test",0
98,129,"test",0
103,58,"test",0
75,118,"test",0
91,106,"test",0
125,123,"test",0
16,98,"test",0
67,93,"test",0
78,7,"test",0
2,36,"test",0
83,40,"test",0
18,91,"test",0
39,43,"test",0
71,72,"test",0
63,92,"test",0
30,14,"test",0
16,105,"test",0
49,20,"test",0
99,100,"test",0
119,31,"test",0
23,52,"test",0
75,133,"test",0
15,23,"test",0
19,29,"test",0
82,85,"test",0
112,74,"test",0
114,2,"test",0
58,111,"test",0
49,42,"test",0
77,109,"test",1
114,94,"test",0
67,68,"test",0
75,34,"test",0
113,109,"test",0
2,130,"test",1
32,136,"test",0
53,69,"test",0
122,38,"test",0
24,51,"test",0
8,114,"test",0
21,15,"test",1
34,50,"test",0
116,95,"test",0
54,25,"test",0
84,44,"test",0
126,118,"test",0
107,45,"test",0
55,77,"test",0
112,31,"test",0
32,46,"test",0
122,34,"test",0
59,49,"test",0
90,43,"test",0
19,22,"test",0
86,107,"test",0
63,107,"test",0
75,80,"test",0
54,58,"test",0
30,11,"test",0
24,88,"test",0
107,84,"test",0
125,20,"test",0
28,103,"test",0
44,131,"test",0
17,108,"test",0
42,29,"test",0
5,120,"test",0
54,32,"test",0
46,12,"test",0
31,58,"test",0
7,53,"test",0
28,56,"test",0
34,27,"test",0
3,10,"test",0
3,99,"test",0
11,117,"test",0
1,8,"test",0
47,82,"test",0
32,79,"test",0
17,55,"test",0
58,81,"test",0
36,37,"test",0
104,116,"test",0
113,7,"test",0
23,129,"test",0
30,67,"test",0
72,31,"test",0
100,1,"test",0
79,124,"test",0
55,36,"test",0
85,129,"test",0
126,89,"test",0
36,79,"test",0
65,117,"test",0
124,18,"test",0
54,103,"test",0
129,125,"test",0
48,44,"test",0
31,30,"test",0
78,55,"test",0
30,64,"test",0
45,48,"test",0
112,37,"test",0
49,48,"test",0
10,93,"test",0
47,27,"test",1
116,53,"test",0
51,14,"test",0
34,59,"test",0
63,37,"test",0
36,76,"test",0
8,69,"test",0
115,62,"test",0
33,21,"test",0
85,102,"test",0
101,112,"test",0
28,35,"test",0
72,14,"test",0
115,27,"test",0
31,19,"test",0
36,20,"test",0
101,133,"test",0
70,85,"test",0
81,1,"test",0
57,129,"test",0
14,23,"test",0
124,38,"test",0
26,23,"test",0
35,91,"test",0
28,28,"test",0
38,84,"test",0
63,36,"test",0
127,105,"test",0
27,48,"test",0
100,84,"test",0
20,9,"test",0
96,94,"test",0
106,69,"test",0
37,56,"test",0
115,93,"test",0
128,114,"test",0
13,8,"test",0
13,54,"test",0
124,29,"test",0
4,67,"test",0
33,30,"test",0
46,76,"test",0
68,26,"test",0
14,97,"test",0
128,81,"test",0
120,64,"test",0
1,96,"test",0
117,117,"test",0
73,16,"test",0
28,111,"test",0
99,13,"test",0
54,119,"test",0
31,8,"test",0
123,103,"test",0
70,74,"test",0
80,131,"test",0
60,68,"test",0
73,25,"test",0
92,28,"test",0
41,131,"test",0
20,21,"test",0
7,118,"test",0
23,100,"test",0
102,106,"test",0
94,82,"test",0
81,50,"test",0
96,55,"test",0
80,84,"test",0
88,10,"test",0
45,98,"test",0
126,19,"test",0
64,91,"test",0
127,30,"test",0
23,76,"test",0
91,94,"test",0
68,45,"test",0
116,11,"test",0
94,47,"test",0
30,91,"test",0
30,21,"test",0
34,12,"test",0
66,121,"test",0
68,14,"test",0
42,57,"test",0
20,31,"test",0
61,133,"test",0
43,110,"test",0
111,85,"test",0
19,133,"test",0
64,119,"test",0
105,88,"test",0
38,118,"test",0
35,125,"test",0
89,82,"test",0
122,110,"test",0
1,69,"test",0
83,113,"test",0
54,83,"test",0
117,124,"test",0
68,94,"test",0
97,48,"test",0
70,71,"test",0
68,41,"test",0
40,5,"test",0
21,104,"test",0
101,17,"test",0
86,80,"test",0
105,96,"test",0
104,99,"test",0
1,60,"test",0
128,38,"test",0
115,8,"test",0
14,42,"test",0
37,85,"test",0
16,19,"test",0
12,24,"test",0
79,115,"test",0
86,27,"test",0
104,22,"test",0
29,126,"test",0
118,135,"test",0
115,97,"test",0
107,82,"test",0
5,3,"test",0
46,75,"test",0
69,20,"test",0
100,39,"test",0
93,105,"test",0
108,130,"test",0
107,7,"test",0
98,66,"test",0
81,31,"test",0
12,99,"test",0
14,1,"test",0
83,4,"test",0
122,43,"test",0
19,73,"test",0
28,80,"test",0
2,38,"test",0
31,73,"test",0
68,114,"test",0
7,28,"test",0
46,16,"test",0
86,60,"test",0
59,13,"test",0
112,122,"test",0
36,89,"test",0
23,28,"test",0
111,7,"test",1
119,75,"test",0
34,126,"test",0
80,85,"test",0
61,51,"test",0
124,97,"test",0
11,20,"test",0
71,81,"test",0
27,84,"test",0
90,37,"test",0
91,65,"test",0
51,110,"test",0
44,66,"test",0
56,78,"test",0
110,60,"test",0
28,3,"test",0
74,119,"test",0
31,99,"test",0
10,118,"test",0
123,129,"test",0
82,3,"test",0
57,49,"test",0
63,93,"test",0
23,9,"test",0
105,26,"test",0
56,85,"test",0
41,90,"test",0
49,69,"test",0
126,38,"test",0
93,95,"test",0
