"row","col","split","label"
20,1,"train",1
9,2,"train",1
22,2,"train",1
34,2,"train",1
37,2,"train",1
39,2,"train",1
66,2,"train",1
78,2,"train",1
83,2,"train",1
89,2,"train",1
102,2,"train",1
115,2,"train",1
167,2,"train",1
39,3,"train",1
90,3,"train",1
99,3,"train",1
105,3,"train",1
112,3,"train",1
8,4,"train",1
24,4,"train",1
25,4,"train",1
59,4,"train",1
66,4,"train",1
82,4,"train",1
86,4,"train",1
108,4,"train",1
162,4,"train",1
89,5,"train",1
25,6,"train",1
37,6,"train",1
76,6,"train",1
157,6,"train",1
95,7,"train",1
129,8,"train",1
129,9,"train",1
109,10,"train",1
129,11,"train",1
5,12,"train",1
39,12,"train",1
68,12,"train",1
69,12,"train",1
74,12,"train",1
89,12,"train",1
90,12,"train",1
111,12,"train",1
112,12,"train",1
118,12,"train",1
119,12,"train",1
129,12,"train",1
6,13,"train",1
7,13,"train",1
18,13,"train",1
23,13,"train",1
25,13,"train",1
26,13,"train",1
30,13,"train",1
31,13,"train",1
37,13,"train",1
38,13,"train",1
40,13,"train",1
48,13,"train",1
55,13,"train",1
56,13,"train",1
58,13,"train",1
59,13,"train",1
66,13,"train",1
71,13,"train",1
72,13,"train",1
73,13,"train",1
94,13,"train",1
97,13,"train",1
99,13,"train",1
102,13,"train",1
111,13,"train",1
119,13,"train",1
121,13,"train",1
142,13,"train",1
155,13,"train",1
167,13,"train",1
66,14,"train",1
68,14,"train",1
72,14,"train",1
90,14,"train",1
112,14,"train",1
132,14,"train",1
153,14,"train",1
95,15,"train",1
129,15,"train",1
134,16,"train",1
135,16,"train",1
95,17,"train",1
129,17,"train",1
134,17,"train",1
134,18,"train",1
16,19,"train",1
24,19,"train",1
27,19,"train",1
36,19,"train",1
37,19,"train",1
40,19,"train",1
48,19,"train",1
59,19,"train",1
100,19,"train",1
102,19,"train",1
103,19,"train",1
109,19,"train",1
111,19,"train",1
117,19,"train",1
129,19,"train",1
132,19,"train",1
134,19,"train",1
144,19,"train",1
153,19,"train",1
154,19,"train",1
155,19,"train",1
158,19,"train",1
165,19,"train",1
129,20,"train",1
129,21,"train",1
132,21,"train",1
134,21,"train",1
136,21,"train",1
89,22,"train",1
132,22,"train",1
136,22,"train",1
134,23,"train",1
40,24,"train",1
129,25,"train",1
134,25,"train",1
25,26,"train",1
27,26,"train",1
29,26,"train",1
36,26,"train",1
40,26,"train",1
48,26,"train",1
51,26,"train",1
54,26,"train",1
66,26,"train",1
67,26,"train",1
89,26,"train",1
98,26,"train",1
102,26,"train",1
111,26,"train",1
113,26,"train",1
123,26,"train",1
129,26,"train",1
133,26,"train",1
153,26,"train",1
156,26,"train",1
158,26,"train",1
160,26,"train",1
89,27,"train",1
111,27,"train",1
132,27,"train",1
12,28,"train",1
15,28,"train",1
24,28,"train",1
68,28,"train",1
70,28,"train",1
76,28,"train",1
99,28,"train",1
132,28,"train",1
167,28,"train",1
24,29,"train",1
39,29,"train",1
59,29,"train",1
68,29,"train",1
72,29,"train",1
90,29,"train",1
112,29,"train",1
143,30,"train",1
105,31,"train",1
116,31,"train",1
37,32,"train",1
24,33,"train",1
31,33,"train",1
111,33,"train",1
154,34,"train",1
24,35,"train",1
66,35,"train",1
129,35,"train",1
132,35,"train",1
133,35,"train",1
134,35,"train",1
151,35,"train",1
68,36,"train",1
87,36,"train",1
90,36,"train",1
91,36,"train",1
95,36,"train",1
112,36,"train",1
133,36,"train",1
66,37,"train",1
68,37,"train",1
102,37,"train",1
105,37,"train",1
129,37,"train",1
43,38,"train",1
68,38,"train",1
112,38,"train",1
163,38,"train",1
124,39,"train",1
90,40,"train",1
99,40,"train",1
125,40,"train",1
129,40,"train",1
153,40,"train",1
68,41,"train",1
95,41,"train",1
72,42,"train",1
7,43,"train",1
21,43,"train",1
24,43,"train",1
25,43,"train",1
26,43,"train",1
32,43,"train",1
34,43,"train",1
37,43,"train",1
39,43,"train",1
40,43,"train",1
46,43,"train",1
47,43,"train",1
48,43,"train",1
49,43,"train",1
54,43,"train",1
65,43,"train",1
75,43,"train",1
77,43,"train",1
78,43,"train",1
87,43,"train",1
89,43,"train",1
95,43,"train",1
98,43,"train",1
104,43,"train",1
111,43,"train",1
122,43,"train",1
125,43,"train",1
127,43,"train",1
129,43,"train",1
132,43,"train",1
136,43,"train",1
141,43,"train",1
142,43,"train",1
147,43,"train",1
152,43,"train",1
154,43,"train",1
158,43,"train",1
161,43,"train",1
99,44,"train",1
17,45,"train",1
129,45,"train",1
158,45,"train",1
129,46,"train",1
129,47,"train",1
68,48,"train",1
88,48,"train",1
129,48,"train",1
132,48,"train",1
134,48,"train",1
109,49,"train",1
129,49,"train",1
134,49,"train",1
135,49,"train",1
134,50,"train",1
37,51,"train",1
98,51,"train",1
109,51,"train",1
126,51,"train",1
129,51,"train",1
140,51,"train",1
159,51,"train",1
129,52,"train",1
131,52,"train",1
135,52,"train",1
159,52,"train",1
128,53,"train",1
14,54,"train",1
128,54,"train",1
130,54,"train",1
133,54,"train",1
134,54,"train",1
135,54,"train",1
130,55,"train",1
134,55,"train",1
136,55,"train",1
37,56,"train",1
89,57,"train",1
98,58,"train",1
129,58,"train",1
155,59,"train",1
159,59,"train",1
13,60,"train",1
34,60,"train",1
37,60,"train",1
124,60,"train",1
138,61,"train",1
145,63,"train",1
80,64,"train",1
99,65,"train",1
129,66,"train",1
129,67,"train",1
79,68,"train",1
133,69,"train",1
136,69,"train",1
102,70,"train",1
129,71,"train",1
131,71,"train",1
134,71,"train",1
135,71,"train",1
136,71,"train",1
129,72,"train",1
136,73,"train",1
128,74,"train",1
167,75,"train",1
134,76,"train",1
112,77,"train",1
37,78,"train",1
134,78,"train",1
136,78,"train",1
14,79,"train",1
134,80,"train",1
135,80,"train",1
124,81,"train",1
129,81,"train",1
131,81,"train",1
132,81,"train",1
133,81,"train",1
134,81,"train",1
136,81,"train",1
139,81,"train",1
146,81,"train",1
15,82,"train",1
35,83,"train",1
52,83,"train",1
58,83,"train",1
102,83,"train",1
112,83,"train",1
122,83,"train",1
