"row","col","split","label"
92,1,"train",1
144,1,"train",1
64,2,"train",1
7,3,"train",1
113,4,"train",1
113,5,"train",1
61,6,"train",1
112,6,"train",1
113,6,"train",1
64,7,"train",1
102,7,"train",1
169,7,"train",1
4,8,"train",1
6,8,"train",1
11,8,"train",1
16,8,"train",1
18,8,"train",1
51,8,"train",1
63,8,"train",1
65,8,"train",1
74,8,"train",1
119,8,"train",1
155,8,"train",1
95,9,"train",1
102,9,"train",1
115,9,"train",1
131,9,"train",1
92,10,"train",1
106,10,"train",1
135,10,"train",1
138,10,"train",1
33,11,"train",1
145,11,"train",1
52,12,"train",1
53,12,"train",1
56,12,"train",1
68,12,"train",1
91,13,"train",1
102,14,"train",1
132,14,"train",1
131,15,"train",1
131,16,"train",1
69,17,"train",1
113,17,"train",1
17,18,"train",1
24,18,"train",1
26,18,"train",1
28,18,"train",1
32,18,"train",1
33,18,"train",1
40,18,"train",1
41,18,"train",1
43,18,"train",1
45,18,"train",1
46,18,"train",1
49,18,"train",1
60,18,"train",1
64,18,"train",1
69,18,"train",1
73,18,"train",1
80,18,"train",1
101,18,"train",1
102,18,"train",1
105,18,"train",1
109,18,"train",1
112,18,"train",1
113,18,"train",1
117,18,"train",1
118,18,"train",1
120,18,"train",1
130,18,"train",1
149,18,"train",1
153,18,"train",1
162,18,"train",1
167,18,"train",1
33,20,"train",1
92,20,"train",1
93,20,"train",1
95,20,"train",1
98,20,"train",1
109,20,"train",1
134,20,"train",1
138,20,"train",1
149,20,"train",1
134,21,"train",1
136,22,"train",1
138,22,"train",1
6,23,"train",1
18,23,"train",1
33,23,"train",1
75,23,"train",1
78,23,"train",1
92,23,"train",1
101,23,"train",1
102,23,"train",1
112,23,"train",1
116,23,"train",1
121,23,"train",1
137,23,"train",1
146,23,"train",1
177,23,"train",1
178,23,"train",1
136,24,"train",1
131,25,"train",1
137,25,"train",1
92,26,"train",1
33,27,"train",1
72,27,"train",1
92,27,"train",1
109,27,"train",1
113,27,"train",1
134,27,"train",1
149,27,"train",1
151,27,"train",1
157,27,"train",1
128,28,"train",1
138,29,"train",1
92,30,"train",1
99,30,"train",1
136,30,"train",1
138,30,"train",1
64,31,"train",1
92,31,"train",1
94,31,"train",1
95,31,"train",1
99,31,"train",1
172,31,"train",1
64,32,"train",1
69,32,"train",1
138,32,"train",1
174,32,"train",1
149,33,"train",1
92,34,"train",1
94,34,"train",1
131,34,"train",1
134,34,"train",1
149,34,"train",1
157,34,"train",1
92,35,"train",1
95,35,"train",1
99,35,"train",1
149,35,"train",1
10,36,"train",1
33,37,"train",1
131,37,"train",1
134,37,"train",1
142,37,"train",1
149,37,"train",1
113,38,"train",1
95,39,"train",1
153,39,"train",1
127,40,"train",1
26,41,"train",1
41,41,"train",1
47,41,"train",1
12,42,"train",1
33,42,"train",1
69,42,"train",1
70,42,"train",1
72,42,"train",1
84,42,"train",1
92,42,"train",1
95,42,"train",1
96,42,"train",1
113,42,"train",1
131,42,"train",1
134,42,"train",1
136,42,"train",1
145,42,"train",1
147,42,"train",1
154,42,"train",1
92,43,"train",1
115,43,"train",1
116,43,"train",1
176,43,"train",1
33,44,"train",1
64,44,"train",1
92,44,"train",1
93,44,"train",1
94,44,"train",1
95,44,"train",1
99,44,"train",1
100,44,"train",1
106,44,"train",1
120,44,"train",1
136,44,"train",1
149,44,"train",1
178,44,"train",1
28,45,"train",1
87,45,"train",1
94,45,"train",1
95,45,"train",1
135,45,"train",1
163,45,"train",1
92,46,"train",1
99,46,"train",1
92,47,"train",1
95,47,"train",1
42,48,"train",1
92,48,"train",1
95,48,"train",1
12,49,"train",1
16,50,"train",1
17,50,"train",1
26,50,"train",1
27,50,"train",1
37,50,"train",1
46,50,"train",1
53,50,"train",1
60,50,"train",1
66,50,"train",1
90,50,"train",1
92,50,"train",1
94,50,"train",1
95,50,"train",1
99,50,"train",1
104,50,"train",1
120,50,"train",1
123,50,"train",1
126,50,"train",1
127,50,"train",1
128,50,"train",1
136,50,"train",1
138,50,"train",1
142,50,"train",1
149,50,"train",1
152,50,"train",1
91,51,"train",1
109,51,"train",1
69,52,"train",1
109,52,"train",1
138,52,"train",1
131,53,"train",1
136,53,"train",1
137,53,"train",1
138,53,"train",1
18,54,"train",1
49,54,"train",1
86,54,"train",1
91,54,"train",1
131,54,"train",1
122,55,"train",1
127,55,"train",1
134,56,"train",1
136,56,"train",1
18,57,"train",1
131,57,"train",1
136,57,"train",1
19,58,"train",1
30,58,"train",1
136,59,"train",1
138,59,"train",1
92,60,"train",1
127,60,"train",1
108,61,"train",1
101,62,"train",1
124,63,"train",1
132,64,"train",1
102,65,"train",1
131,65,"train",1
179,66,"train",1
95,67,"train",1
148,68,"train",1
136,69,"train",1
149,71,"train",1
55,72,"train",1
102,76,"train",1
3,77,"train",1
15,77,"train",1
54,77,"train",1
75,77,"train",1
28,78,"train",1
72,78,"train",1
95,79,"train",1
116,79,"train",1
99,80,"train",1
18,81,"train",1
91,81,"train",1
92,81,"train",1
94,81,"train",1
175,81,"train",1
136,82,"train",1
132,83,"train",1
136,83,"train",1
131,84,"train",1
136,84,"train",1
138,84,"train",1
131,85,"train",1
160,86,"train",1
95,87,"train",1
114,87,"train",1
131,87,"train",1
134,87,"train",1
136,87,"train",1
178,87,"train",1
